global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,date_time
0.246,0.108,241.11,1.0,0.0,2.0,1.0,2010-11-08 03:54:00
2.678,0.116,238.57,11.2,0.0,0.0,0.0,2007-04-01 08:50:00
0.292,0.0,243.64,1.2,0.0,0.0,1.0,2009-05-20 13:34:00
0.212,0.0,237.76,0.8,0.0,0.0,0.0,2007-05-18 03:45:00
1.266,0.304,238.69,5.4,0.0,1.0,0.0,2008-06-22 22:44:00
0.254,0.272,240.15,1.4,0.0,1.0,0.0,2008-08-30 00:57:00
0.36,0.0,239.8,1.4,0.0,0.0,1.0,2009-06-15 14:37:00
0.402,0.126,243.76,1.8,0.0,0.0,0.0,2009-04-04 06:43:00
1.384,0.0,247.36,5.6,0.0,0.0,20.0,2010-02-01 00:25:00
0.33,0.118,244.69,1.4,0.0,2.0,0.0,2007-12-14 00:38:00
1.27,0.062,236.68,5.2,0.0,1.0,17.0,2010-06-30 08:30:00
2.596,0.38,235.96,11.2,0.0,22.0,0.0,2007-05-22 20:36:00
0.27,0.0,244.43,1.2,0.0,0.0,1.0,2010-03-03 14:31:00
4.13,0.132,242.85,17.0,0.0,38.0,19.0,2007-02-12 14:21:00
1.308,0.124,241.42,5.4,0.0,1.0,18.0,2009-07-21 09:56:00
0.418,0.244,245.13,2.0,0.0,0.0,1.0,2010-03-18 03:47:00
0.596,0.0,238.34,2.4,0.0,0.0,0.0,2010-02-22 19:08:00
0.286,0.136,243.88,1.4,0.0,1.0,0.0,2010-07-06 11:41:00
0.35,0.12,243.19,1.4,0.0,0.0,1.0,2008-10-04 15:43:00
1.398,0.0,241.38,5.8,0.0,0.0,18.0,2009-10-07 20:08:00
0.874,0.082,242.23,3.6,0.0,1.0,1.0,2010-03-27 00:03:00
0.13,0.0,240.96,0.6,0.0,0.0,0.0,2007-09-13 02:26:00
0.41,0.194,241.96,1.8,0.0,1.0,1.0,2010-01-10 06:39:00
0.466,0.222,242.04,2.2,0.0,1.0,1.0,2008-06-30 17:34:00
1.326,0.0,237.68,5.6,0.0,0.0,18.0,2007-12-02 11:28:00
3.534,0.112,238.65,14.8,38.0,1.0,19.0,2009-11-08 09:49:00
0.526,0.0,238.9,2.2,0.0,0.0,0.0,2010-04-02 19:15:00
1.55,0.0,245.47,6.2,0.0,0.0,19.0,2007-07-02 15:03:00
0.234,0.12,240.98,1.0,0.0,0.0,1.0,2009-06-15 14:25:00
1.458,0.088,235.34,6.2,0.0,0.0,18.0,2008-05-29 07:08:00
1.934,0.082,242.35,8.0,0.0,0.0,18.0,2010-04-13 11:16:00
2.598,0.208,238.2,10.8,0.0,0.0,18.0,2010-02-15 19:53:00
0.27,0.0,242.55,1.0,0.0,0.0,1.0,2010-07-04 02:18:00
1.348,0.0,233.35,5.8,0.0,1.0,1.0,2010-06-11 17:24:00
0.18,0.148,239.89,0.8,0.0,0.0,0.0,2008-08-15 09:54:00
1.7,0.246,239.21,7.2,0.0,0.0,19.0,2009-06-28 18:00:00
0.352,0.118,241.76,1.4,0.0,0.0,1.0,2008-05-05 01:52:00
0.18,0.158,243.17,0.8,0.0,0.0,1.0,2008-08-24 04:51:00
1.476,0.08,241.41,6.0,0.0,0.0,18.0,2008-04-20 16:29:00
2.306,0.218,237.61,9.6,0.0,0.0,18.0,2009-09-14 07:22:00
0.316,0.112,243.47,1.4,0.0,0.0,0.0,2007-10-31 02:17:00
0.598,0.0,244.5,2.4,0.0,0.0,1.0,2010-07-20 21:33:00
4.522,0.106,245.34,18.4,40.0,0.0,19.0,2009-08-11 14:26:00
0.23,0.052,240.89,1.2,0.0,0.0,1.0,2010-09-16 17:27:00
0.32,0.0,241.75,1.4,0.0,0.0,1.0,2008-10-19 16:02:00
3.642,0.098,239.83,15.2,39.0,0.0,17.0,2007-08-20 15:16:00
1.64,0.134,240.02,6.8,0.0,0.0,17.0,2007-09-01 17:16:00
3.442,0.12,235.87,14.6,0.0,35.0,17.0,2007-08-07 17:29:00
1.362,0.066,239.61,5.6,0.0,1.0,18.0,2010-02-05 08:33:00
0.216,0.0,238.65,1.0,0.0,0.0,1.0,2008-06-17 12:21:00
4.538,0.07,235.54,19.2,38.0,0.0,17.0,2007-09-27 08:16:00
0.184,0.068,239.28,1.0,0.0,0.0,0.0,2007-01-09 04:47:00
1.566,0.296,238.68,6.6,2.0,1.0,18.0,2008-12-07 16:04:00
0.158,0.0,244.77,0.6,0.0,0.0,0.0,2009-08-15 10:18:00
1.448,0.114,241.09,6.0,0.0,0.0,0.0,2007-10-21 08:32:00
3.544,0.078,241.87,14.8,0.0,0.0,17.0,2009-01-21 21:14:00
3.378,0.29,238.55,15.2,0.0,0.0,17.0,2007-06-21 06:46:00
0.364,0.198,234.84,1.6,0.0,0.0,0.0,2007-04-06 17:06:00
0.214,0.092,235.36,1.0,0.0,0.0,0.0,2007-04-25 05:51:00
0.312,0.244,244.75,1.6,0.0,1.0,1.0,2009-01-10 02:45:00
0.248,0.0,244.78,1.0,0.0,0.0,0.0,2010-01-30 06:37:00
1.328,0.084,241.59,5.4,0.0,0.0,0.0,2008-12-25 20:00:00
0.546,0.416,243.03,2.8,0.0,1.0,1.0,2010-03-29 23:35:00
0.378,0.078,242.24,1.6,0.0,0.0,0.0,2008-11-19 04:02:00
1.484,0.108,236.68,6.2,0.0,0.0,18.0,2009-04-24 07:59:00
0.4,0.206,239.17,1.8,0.0,1.0,0.0,2007-10-13 03:32:00
1.502,0.062,241.97,6.2,0.0,0.0,19.0,2010-04-19 16:30:00
1.084,0.508,240.15,5.0,0.0,1.0,12.0,2009-08-23 19:54:00
3.49,0.062,236.08,14.6,36.0,0.0,17.0,2010-01-06 09:41:00
0.358,0.196,239.29,1.6,0.0,1.0,0.0,2007-03-11 14:31:00
0.14,0.0,243.11,0.6,0.0,0.0,1.0,2009-06-25 05:34:00
1.594,0.182,242.58,6.6,0.0,0.0,18.0,2010-10-25 08:52:00
3.35,0.144,243.99,14.2,2.0,27.0,19.0,2010-10-24 14:21:00
2.44,0.23,238.43,10.2,0.0,0.0,17.0,2008-02-13 22:04:00
1.5,0.068,244.09,6.0,0.0,0.0,18.0,2009-12-25 20:14:00
0.322,0.11,247.25,1.4,0.0,0.0,0.0,2008-12-29 08:21:00
0.496,0.218,243.98,2.2,0.0,0.0,0.0,2007-11-24 07:27:00
1.652,0.492,240.86,7.0,1.0,0.0,18.0,2009-08-25 20:00:00
0.392,0.216,237.91,2.0,0.0,0.0,0.0,2007-06-28 07:26:00
0.22,0.104,238.89,1.0,0.0,0.0,0.0,2007-04-26 06:18:00
1.49,0.07,240.02,6.2,0.0,1.0,19.0,2010-06-09 08:45:00
1.75,0.0,247.13,7.0,1.0,0.0,0.0,2008-12-28 02:00:00
2.19,0.058,239.47,9.0,0.0,0.0,17.0,2007-12-18 07:35:00
0.314,0.252,238.96,1.6,0.0,2.0,0.0,2007-04-15 18:25:00
0.212,0.0,237.83,0.8,0.0,0.0,0.0,2007-04-15 12:35:00
0.912,0.146,241.37,3.8,0.0,0.0,12.0,2009-10-28 08:59:00
0.366,0.08,243.31,1.6,0.0,1.0,0.0,2008-02-13 12:44:00
0.766,0.28,242.47,3.4,0.0,0.0,1.0,2008-05-13 21:15:00
0.846,0.07,239.7,3.4,0.0,0.0,0.0,2008-06-01 16:16:00
0.274,0.112,243.02,1.2,0.0,0.0,1.0,2010-05-07 18:57:00
1.906,0.0,241.67,7.8,2.0,0.0,18.0,2007-10-27 13:36:00
0.28,0.0,246.07,1.2,0.0,0.0,0.0,2010-01-28 05:07:00
0.466,0.226,243.11,2.0,0.0,1.0,1.0,2010-05-21 14:38:00
0.106,0.0,239.1,0.4,0.0,0.0,0.0,2007-08-15 07:13:00
2.138,0.0,243.06,8.8,0.0,0.0,19.0,2010-10-27 07:53:00
3.8,0.15,241.59,15.8,0.0,0.0,4.0,2008-03-12 18:09:00
0.368,0.056,243.06,1.6,0.0,0.0,0.0,2008-02-17 17:07:00
2.038,0.136,239.09,8.4,0.0,0.0,18.0,2007-11-12 07:40:00
1.37,0.0,243.66,5.6,0.0,0.0,18.0,2008-12-16 11:48:00
0.36,0.066,239.88,1.6,0.0,0.0,0.0,2010-11-04 08:14:00
1.558,0.126,241.79,6.4,0.0,0.0,18.0,2008-06-05 19:47:00
1.946,0.0,237.6,8.2,0.0,0.0,0.0,2007-10-14 21:59:00
0.134,0.0,235.05,0.6,0.0,0.0,0.0,2007-10-08 21:49:00
0.38,0.0,246.39,1.6,0.0,0.0,1.0,2010-10-03 23:35:00
1.506,0.212,239.85,6.4,0.0,2.0,18.0,2009-03-06 13:09:00
0.912,0.364,240.46,4.0,0.0,0.0,12.0,2008-08-18 00:26:00
2.568,0.104,242.6,10.6,0.0,0.0,0.0,2007-01-01 02:41:00
0.436,0.0,239.39,1.8,0.0,0.0,1.0,2008-05-07 11:08:00
1.668,0.06,240.06,6.8,0.0,0.0,18.0,2009-02-11 19:47:00
0.542,0.092,243.97,2.2,0.0,0.0,0.0,2010-06-02 14:05:00
0.622,0.256,240.89,2.8,0.0,0.0,0.0,2006-12-22 13:52:00
0.232,0.0,245.4,1.0,0.0,0.0,0.0,2008-06-01 02:24:00
1.276,0.0,237.87,5.4,0.0,0.0,18.0,2009-09-23 08:51:00
1.27,0.0,237.3,5.4,1.0,1.0,17.0,2007-10-06 11:07:00
0.392,0.3,241.99,2.0,0.0,2.0,0.0,2006-12-28 10:46:00
0.308,0.0,242.7,1.4,0.0,0.0,1.0,2009-04-30 04:13:00
3.626,0.0,236.33,15.4,28.0,10.0,18.0,2008-04-25 13:47:00
0.646,0.082,240.94,2.6,0.0,0.0,1.0,2009-05-13 20:52:00
1.66,0.314,237.47,7.0,0.0,1.0,18.0,2008-07-23 09:30:00
0.356,0.362,241.13,2.0,0.0,2.0,0.0,2007-06-15 12:25:00
0.376,0.24,243.4,1.8,0.0,1.0,0.0,2007-03-30 17:14:00
0.326,0.132,244.29,1.4,0.0,0.0,0.0,2007-09-12 06:41:00
0.282,0.224,236.93,1.4,0.0,0.0,0.0,2007-12-08 06:09:00
1.408,0.082,241.43,5.8,0.0,1.0,0.0,2008-01-27 17:29:00
1.132,0.312,237.42,5.0,0.0,0.0,0.0,2008-11-15 12:34:00
1.714,0.316,237.08,7.2,0.0,1.0,18.0,2009-09-23 07:45:00
0.996,0.0,241.6,4.0,0.0,0.0,0.0,2008-08-05 00:32:00
0.47,0.124,239.56,2.4,0.0,0.0,4.0,2008-11-09 13:00:00
1.816,0.178,242.33,7.4,0.0,1.0,18.0,2010-04-15 13:43:00
0.816,0.11,236.58,3.4,0.0,0.0,0.0,2007-07-08 21:54:00
1.508,0.452,239.26,6.6,0.0,1.0,0.0,2009-09-02 18:51:00
0.156,0.0,242.04,0.6,0.0,0.0,0.0,2010-07-08 15:46:00
1.612,0.068,242.32,6.6,0.0,0.0,18.0,2008-02-11 23:19:00
3.712,0.258,244.18,15.2,0.0,0.0,18.0,2009-12-19 08:00:00
0.298,0.182,242.99,1.4,0.0,2.0,0.0,2010-09-19 15:05:00
0.402,0.176,240.25,1.8,0.0,1.0,0.0,2010-09-10 04:26:00
0.308,0.058,242.21,1.2,0.0,0.0,1.0,2009-10-24 03:28:00
1.416,0.056,238.69,5.8,0.0,0.0,17.0,2007-03-19 18:38:00
3.668,0.0,242.16,15.0,39.0,0.0,18.0,2010-05-03 13:33:00
0.388,0.21,242.24,1.8,0.0,2.0,0.0,2006-12-21 12:44:00
1.592,0.166,241.84,6.6,0.0,3.0,17.0,2008-03-14 17:12:00
1.322,0.056,236.95,5.6,0.0,0.0,17.0,2008-10-03 11:29:00
0.846,0.204,240.98,3.6,0.0,0.0,0.0,2010-11-25 09:39:00
0.124,0.0,240.22,0.6,0.0,0.0,0.0,2007-04-18 02:03:00
0.388,0.162,249.97,1.6,0.0,0.0,1.0,2010-06-01 15:14:00
1.368,0.054,243.75,5.6,0.0,0.0,18.0,2009-03-25 10:23:00
0.238,0.0,234.72,1.0,0.0,0.0,1.0,2010-04-05 01:57:00
0.308,0.14,237.5,1.4,0.0,0.0,0.0,2007-01-05 00:34:00
2.414,0.048,238.16,10.0,1.0,0.0,17.0,2009-02-13 08:29:00
0.318,0.118,244.67,1.4,0.0,0.0,0.0,2007-05-04 01:33:00
0.594,0.094,243.08,2.4,0.0,0.0,1.0,2008-09-19 14:53:00
3.65,0.342,233.07,15.6,36.0,1.0,17.0,2007-05-14 18:25:00
0.334,0.25,243.15,1.6,0.0,1.0,1.0,2010-06-25 14:25:00
4.438,0.0,236.61,18.8,0.0,0.0,17.0,2007-08-20 07:39:00
0.928,0.218,237.94,4.0,0.0,0.0,12.0,2008-11-06 12:33:00
2.3,0.202,236.79,9.6,0.0,3.0,17.0,2007-08-15 11:23:00
1.418,0.092,240.95,5.8,0.0,0.0,18.0,2010-03-09 09:30:00
0.342,0.082,241.87,1.6,0.0,0.0,0.0,2009-09-07 09:53:00
1.656,0.104,235.64,7.0,0.0,0.0,0.0,2007-12-29 20:30:00
0.284,0.06,241.83,1.2,0.0,0.0,0.0,2010-10-09 14:26:00
1.362,0.0,242.97,5.6,0.0,0.0,19.0,2010-05-18 13:39:00
0.78,0.212,239.47,3.4,0.0,0.0,12.0,2008-05-08 23:08:00
1.638,0.132,237.56,6.8,0.0,1.0,18.0,2010-05-29 07:15:00
3.526,0.534,238.81,15.2,6.0,0.0,18.0,2009-01-17 19:16:00
0.248,0.048,240.58,1.0,0.0,0.0,1.0,2010-10-19 04:48:00
0.454,0.27,248.76,2.2,0.0,1.0,0.0,2009-02-28 14:25:00
0.294,0.072,241.6,1.2,0.0,0.0,0.0,2008-05-03 07:40:00
1.436,0.082,237.94,6.0,0.0,0.0,17.0,2007-04-09 18:56:00
1.678,0.136,240.86,7.0,1.0,1.0,19.0,2009-04-25 14:22:00
1.206,0.084,239.4,5.2,0.0,0.0,16.0,2008-04-07 12:10:00
0.108,0.0,240.5,0.4,0.0,0.0,0.0,2007-08-17 05:57:00
1.708,0.21,245.22,7.0,1.0,0.0,18.0,2007-01-12 15:44:00
3.376,0.116,237.97,14.2,0.0,2.0,18.0,2007-05-01 10:20:00
3.01,0.156,242.49,12.6,0.0,23.0,19.0,2010-02-17 13:19:00
0.436,0.246,245.15,2.0,0.0,1.0,1.0,2010-03-11 16:51:00
0.414,0.25,246.26,2.0,0.0,2.0,1.0,2009-06-09 16:42:00
0.314,0.098,242.69,1.4,0.0,1.0,0.0,2007-05-11 03:19:00
1.526,0.058,238.22,6.4,0.0,0.0,17.0,2007-01-18 21:58:00
0.3,0.0,246.33,1.2,0.0,0.0,1.0,2010-09-17 23:32:00
2.872,0.276,232.74,12.4,0.0,0.0,17.0,2007-02-22 18:50:00
1.422,0.22,238.31,6.0,0.0,1.0,18.0,2010-06-17 11:56:00
1.518,0.198,246.89,6.2,0.0,0.0,1.0,2010-10-31 02:25:00
1.326,0.154,238.11,5.6,1.0,0.0,18.0,2008-09-27 09:46:00
0.454,0.238,246.06,2.0,0.0,1.0,1.0,2009-05-24 13:55:00
1.838,0.046,244.09,7.4,0.0,0.0,18.0,2009-01-20 22:46:00
0.228,0.104,237.19,1.0,0.0,1.0,0.0,2007-07-27 04:57:00
1.376,0.058,247.56,5.4,0.0,0.0,19.0,2009-05-02 01:11:00
1.412,0.12,242.17,5.8,1.0,0.0,18.0,2007-11-07 08:14:00
0.258,0.148,241.73,1.2,0.0,0.0,1.0,2009-08-16 10:46:00
0.83,0.222,238.49,3.6,0.0,1.0,0.0,2007-05-02 18:34:00
0.394,0.0,243.49,1.8,0.0,0.0,0.0,2007-03-12 04:48:00
1.436,0.0,241.91,5.8,0.0,0.0,19.0,2009-04-11 16:19:00
0.936,0.15,242.26,3.8,0.0,0.0,1.0,2010-06-04 17:33:00
2.38,0.0,241.42,9.8,0.0,0.0,18.0,2008-01-01 04:25:00
2.302,0.0,240.81,9.4,0.0,0.0,0.0,2007-04-02 03:50:00
0.448,0.186,241.65,2.2,0.0,2.0,0.0,2010-06-13 16:47:00
0.382,0.208,239.0,1.8,0.0,2.0,0.0,2007-09-30 00:58:00
1.568,0.254,235.55,8.4,13.0,0.0,0.0,2010-11-14 12:31:00
1.712,0.086,239.67,7.2,0.0,0.0,17.0,2009-01-23 10:21:00
0.328,0.0,243.4,1.2,0.0,0.0,1.0,2009-07-19 14:36:00
1.312,0.0,243.42,5.4,0.0,0.0,18.0,2007-12-17 13:19:00
1.622,0.264,246.15,6.8,0.0,0.0,18.0,2007-07-02 15:21:00
2.258,0.264,242.45,9.4,0.0,2.0,18.0,2008-12-12 06:53:00
0.324,0.254,239.39,1.6,0.0,1.0,0.0,2007-04-15 18:21:00
1.436,0.166,233.53,6.2,0.0,1.0,17.0,2007-01-05 08:59:00
0.252,0.09,241.93,1.0,0.0,1.0,1.0,2010-01-09 06:15:00
0.258,0.124,237.16,1.2,0.0,0.0,0.0,2007-07-28 08:17:00
0.502,0.116,243.8,2.2,0.0,0.0,1.0,2010-05-15 16:31:00
1.264,0.046,238.31,5.2,0.0,0.0,18.0,2007-11-15 11:35:00
0.592,0.204,241.51,2.6,0.0,0.0,1.0,2010-06-03 18:43:00
0.376,0.216,239.71,1.8,0.0,2.0,0.0,2007-01-11 14:08:00
0.418,0.218,240.76,1.8,0.0,1.0,0.0,2010-10-17 00:57:00
1.532,0.084,242.63,6.2,0.0,2.0,19.0,2009-11-24 23:07:00
0.352,0.094,243.46,1.4,0.0,0.0,1.0,2010-04-29 15:27:00
0.302,0.096,242.9,1.2,0.0,0.0,1.0,2009-09-10 03:51:00
0.338,0.1,243.05,1.4,0.0,0.0,0.0,2009-05-15 15:18:00
0.234,0.09,241.26,1.0,0.0,0.0,0.0,2010-06-08 13:46:00
1.226,0.23,244.17,5.2,0.0,0.0,0.0,2007-06-02 13:47:00
0.392,0.206,241.37,1.8,0.0,1.0,1.0,2009-10-15 13:38:00
0.192,0.088,244.94,0.8,0.0,0.0,0.0,2009-05-08 13:36:00
0.406,0.288,234.32,2.0,0.0,2.0,0.0,2007-07-06 03:24:00
2.826,0.0,242.33,11.6,1.0,0.0,19.0,2010-05-06 00:14:00
0.108,0.0,240.86,0.4,0.0,0.0,0.0,2007-08-17 02:50:00
0.398,0.0,238.0,1.8,0.0,0.0,0.0,2007-08-10 12:28:00
0.256,0.0,242.39,1.0,0.0,0.0,1.0,2008-04-22 04:52:00
1.872,0.156,236.35,8.0,0.0,0.0,17.0,2008-09-15 07:58:00
1.316,0.0,241.81,5.4,0.0,0.0,19.0,2009-05-20 10:45:00
1.296,0.1,238.34,5.4,0.0,0.0,18.0,2010-09-08 13:40:00
0.244,0.0,244.4,1.0,0.0,0.0,0.0,2008-03-21 00:46:00
0.218,0.122,239.32,1.0,0.0,0.0,0.0,2007-06-09 09:13:00
6.252,0.28,235.08,26.6,1.0,73.0,17.0,2007-01-20 13:38:00
0.212,0.102,239.72,1.0,0.0,0.0,1.0,2008-03-07 04:39:00
0.216,0.0,241.02,0.8,0.0,0.0,0.0,2007-02-03 08:59:00
1.45,0.268,240.89,6.0,0.0,0.0,18.0,2007-11-01 11:40:00
0.264,0.19,241.14,1.4,0.0,0.0,1.0,2008-06-26 18:53:00
3.244,0.0,242.75,14.2,0.0,20.0,19.0,2009-01-03 09:27:00
0.548,0.0,243.56,2.2,0.0,0.0,1.0,2010-07-01 07:05:00
0.292,0.076,239.2,1.2,0.0,0.0,0.0,2007-03-27 10:18:00
0.264,0.274,241.12,1.4,0.0,2.0,0.0,2008-08-16 13:31:00
1.48,0.092,241.79,6.0,0.0,1.0,19.0,2009-04-22 15:41:00
0.252,0.138,242.31,1.2,0.0,0.0,1.0,2009-07-25 12:44:00
0.24,0.0,246.18,1.0,0.0,0.0,0.0,2009-01-14 05:23:00
0.154,0.0,239.25,0.6,0.0,0.0,1.0,2010-10-08 08:45:00
0.748,0.18,242.92,3.2,2.0,0.0,0.0,2008-10-11 14:40:00
0.332,0.076,243.59,1.4,0.0,0.0,1.0,2010-05-04 02:22:00
1.748,0.0,241.97,7.2,0.0,0.0,18.0,2008-12-14 13:29:00
2.208,0.3,238.82,9.2,0.0,0.0,29.0,2010-06-09 08:55:00
0.244,0.114,243.0,1.0,0.0,1.0,1.0,2010-07-19 21:05:00
0.178,0.154,241.64,0.8,0.0,0.0,0.0,2008-08-27 18:39:00
0.22,0.052,243.37,1.0,0.0,0.0,0.0,2008-11-17 04:30:00
0.602,0.122,241.32,2.6,0.0,2.0,1.0,2009-04-11 22:15:00
0.402,0.228,241.88,1.8,0.0,0.0,0.0,2007-09-04 04:42:00
1.398,0.176,236.98,5.8,0.0,2.0,17.0,2007-05-15 19:13:00
2.446,0.058,236.11,10.2,37.0,0.0,1.0,2008-11-09 13:52:00
0.306,0.086,240.42,1.2,0.0,1.0,0.0,2007-10-17 05:38:00
0.498,0.0,238.08,2.0,0.0,0.0,0.0,2008-01-03 08:15:00
1.354,0.048,245.98,5.4,0.0,0.0,19.0,2009-08-02 03:58:00
0.222,0.064,242.28,1.0,0.0,0.0,0.0,2009-09-19 03:39:00
0.424,0.218,243.61,2.0,0.0,1.0,0.0,2010-10-23 02:52:00
1.538,0.088,242.88,6.2,0.0,0.0,18.0,2008-09-02 15:52:00
0.236,0.0,242.34,1.0,0.0,0.0,1.0,2009-10-10 00:48:00
0.462,0.226,240.45,2.0,0.0,2.0,1.0,2010-07-25 19:11:00
0.314,0.068,240.02,1.2,0.0,0.0,0.0,2008-05-10 00:31:00
0.372,0.244,243.76,1.8,0.0,2.0,1.0,2008-05-13 00:00:00
0.162,0.0,239.92,1.0,0.0,0.0,0.0,2009-06-15 23:56:00
0.334,0.21,242.72,1.6,0.0,2.0,1.0,2010-08-08 04:27:00
0.23,0.0,242.4,1.0,0.0,0.0,0.0,2007-07-12 05:39:00
0.318,0.124,244.46,1.4,0.0,0.0,0.0,2007-01-31 02:43:00
0.41,0.18,231.59,1.8,0.0,1.0,1.0,2009-05-27 02:17:00
0.462,0.402,243.54,2.4,0.0,1.0,0.0,2007-12-01 14:10:00
0.234,0.132,240.36,1.0,0.0,0.0,1.0,2009-05-31 12:16:00
1.8,0.0,237.91,7.6,0.0,0.0,17.0,2008-03-30 18:04:00
0.292,0.192,241.26,1.6,0.0,0.0,1.0,2009-06-08 02:57:00
0.244,0.0,244.98,1.0,0.0,0.0,0.0,2008-02-18 00:55:00
0.714,0.0,244.68,3.6,0.0,0.0,9.0,2007-10-23 00:46:00
3.144,0.478,242.32,13.2,0.0,26.0,18.0,2009-04-26 17:12:00
0.316,0.25,244.34,1.6,0.0,1.0,0.0,2007-07-16 05:59:00
0.282,0.08,236.92,1.2,0.0,0.0,0.0,2007-02-28 20:42:00
1.93,0.192,243.58,8.0,0.0,0.0,18.0,2009-01-29 14:10:00
0.446,0.272,244.84,2.0,0.0,1.0,1.0,2009-12-28 00:34:00
0.512,0.35,243.01,2.6,0.0,1.0,1.0,2010-04-23 15:56:00
5.092,0.0,236.29,21.4,43.0,0.0,17.0,2010-02-15 21:11:00
0.476,0.286,244.53,2.2,0.0,2.0,0.0,2007-12-14 23:55:00
1.792,0.184,240.79,7.4,0.0,0.0,0.0,2009-05-17 00:06:00
1.306,0.052,240.63,5.4,0.0,0.0,17.0,2007-11-07 07:35:00
1.334,0.0,242.53,5.4,0.0,0.0,18.0,2007-04-04 16:48:00
2.274,0.078,243.02,9.2,0.0,0.0,19.0,2009-03-12 19:53:00
1.648,0.282,240.24,6.8,0.0,19.0,0.0,2010-08-27 18:13:00
1.184,0.0,240.75,4.8,0.0,0.0,18.0,2007-08-09 06:28:00
0.24,0.0,243.42,1.0,0.0,0.0,0.0,2008-12-03 16:34:00
2.552,0.148,234.67,10.8,0.0,6.0,17.0,2007-02-16 20:28:00
0.21,0.0,243.21,0.8,0.0,0.0,0.0,2007-04-11 01:01:00
0.25,0.056,239.99,1.0,0.0,0.0,1.0,2010-10-05 05:55:00
1.084,0.0,243.09,4.4,0.0,0.0,0.0,2010-01-31 22:28:00
0.36,0.218,242.23,1.6,0.0,1.0,0.0,2007-07-04 12:54:00
0.342,0.142,236.67,1.6,0.0,1.0,0.0,2007-05-22 04:06:00
1.43,0.096,237.34,6.0,0.0,0.0,17.0,2008-07-28 05:37:00
1.48,0.188,243.47,6.0,0.0,2.0,18.0,2007-10-18 23:26:00
3.286,0.206,241.13,14.0,0.0,0.0,18.0,2009-12-02 07:34:00
1.592,0.062,239.29,6.6,1.0,0.0,17.0,2008-10-11 13:11:00
0.236,0.0,243.54,1.0,0.0,0.0,0.0,2007-03-26 16:27:00
0.198,0.0,241.2,1.2,0.0,0.0,2.0,2009-06-18 13:11:00
0.33,0.138,246.97,1.4,0.0,0.0,0.0,2007-12-13 02:21:00
0.18,0.0,238.22,0.8,0.0,0.0,0.0,2007-07-17 23:20:00
0.468,0.268,238.68,2.2,0.0,2.0,1.0,2008-06-24 16:44:00
1.69,0.076,241.09,7.0,0.0,0.0,0.0,2009-02-21 00:39:00
0.236,0.0,243.65,1.0,0.0,0.0,1.0,2009-08-31 01:20:00
0.246,0.116,241.37,1.4,0.0,1.0,1.0,2010-01-08 10:03:00
0.442,0.25,246.78,2.0,0.0,0.0,1.0,2009-11-11 03:20:00
2.452,0.134,235.97,10.4,0.0,0.0,18.0,2010-07-05 21:13:00
2.928,0.086,236.6,12.2,0.0,0.0,18.0,2008-05-17 23:02:00
0.514,0.298,243.09,2.4,0.0,0.0,1.0,2009-11-08 23:34:00
2.106,0.0,239.15,8.8,0.0,0.0,18.0,2009-06-21 19:06:00
0.354,0.352,240.99,2.0,0.0,1.0,0.0,2007-06-21 13:57:00
0.964,0.228,239.57,4.4,1.0,0.0,0.0,2008-05-22 21:19:00
1.602,0.0,243.24,6.6,0.0,0.0,18.0,2007-07-01 22:45:00
0.606,0.216,240.52,2.6,0.0,2.0,1.0,2008-11-05 04:32:00
0.522,0.0,241.65,2.2,0.0,0.0,0.0,2009-04-11 22:40:00
1.354,0.088,237.38,5.6,0.0,0.0,18.0,2010-06-18 12:01:00
3.58,0.082,238.08,15.0,0.0,37.0,18.0,2010-04-11 11:04:00
1.806,0.138,239.58,7.6,1.0,0.0,0.0,2008-12-15 22:03:00
1.734,0.18,243.57,7.2,0.0,2.0,19.0,2010-10-30 14:12:00
0.34,0.094,243.17,1.4,0.0,0.0,0.0,2007-10-02 01:34:00
0.234,0.0,248.98,1.0,0.0,0.0,0.0,2007-11-29 15:42:00
0.184,0.0,234.91,0.8,0.0,0.0,1.0,2009-09-15 15:21:00
1.338,0.058,241.31,5.6,0.0,0.0,0.0,2009-01-24 22:06:00
0.546,0.0,243.66,2.2,0.0,0.0,0.0,2007-08-02 05:05:00
0.352,0.226,236.61,1.8,0.0,1.0,0.0,2007-01-05 00:58:00
1.47,0.08,239.62,6.2,0.0,0.0,18.0,2008-01-25 09:03:00
2.2,0.254,240.79,9.2,0.0,1.0,18.0,2009-01-26 13:04:00
0.394,0.324,238.57,2.0,0.0,1.0,1.0,2008-05-13 02:57:00
0.312,0.124,245.94,1.4,0.0,1.0,0.0,2007-02-04 02:43:00
1.466,0.216,239.17,6.2,0.0,1.0,18.0,2008-04-25 08:11:00
3.804,0.176,238.11,16.0,0.0,34.0,0.0,2007-11-30 18:38:00
0.458,0.13,244.28,2.0,0.0,2.0,1.0,2009-04-13 15:32:00
0.256,0.0,245.02,1.0,0.0,0.0,1.0,2010-03-15 06:28:00
0.344,0.058,242.78,1.4,0.0,0.0,0.0,2009-06-01 00:50:00
3.872,0.146,237.09,16.2,0.0,35.0,0.0,2008-08-09 21:27:00
0.4,0.132,239.27,1.8,0.0,0.0,0.0,2009-04-23 11:42:00
3.99,0.068,242.84,16.4,0.0,0.0,19.0,2009-12-14 17:45:00
